"salary","max","count"
"$54,016.00","$54,016.00","3"
"$54,017.00","$54,017.00","7"
"$54,018.00","$54,018.00","5"
"$54,019.00","$54,019.00","10"
"$54,020.00","$54,020.00","7"
"$54,021.00","$54,021.00","2"
"$54,022.00","$54,022.00","4"
"$54,023.00","$54,023.00","3"
"$54,024.00","$54,024.00","6"
"$54,025.00","$54,025.00","3"
"$54,026.00","$54,026.00","3"
"$54,027.00","$54,027.00","9"
"$54,028.00","$54,028.00","4"
"$54,029.00","$54,029.00","3"
"$54,030.00","$54,030.00","6"
"$54,031.00","$54,031.00","7"
"$54,032.00","$54,032.00","9"
"$54,033.00","$54,033.00","9"
"$54,034.00","$54,034.00","3"
"$54,035.00","$54,035.00","7"
"$54,036.00","$54,036.00","4"
"$54,037.00","$54,037.00","3"
"$54,038.00","$54,038.00","7"
"$54,039.00","$54,039.00","5"
"$54,040.00","$54,040.00","4"
"$54,041.00","$54,041.00","7"
"$54,042.00","$54,042.00","6"
"$54,043.00","$54,043.00","1"
"$54,044.00","$54,044.00","8"
"$54,045.00","$54,045.00","8"
"$54,046.00","$54,046.00","5"
"$54,047.00","$54,047.00","7"
"$54,048.00","$54,048.00","9"
"$54,049.00","$54,049.00","8"
"$54,050.00","$54,050.00","5"
"$54,051.00","$54,051.00","7"
"$54,052.00","$54,052.00","3"
"$54,053.00","$54,053.00","7"
"$54,054.00","$54,054.00","9"
"$54,055.00","$54,055.00","8"
"$54,056.00","$54,056.00","4"
"$54,057.00","$54,057.00","2"
"$54,058.00","$54,058.00","3"
"$54,059.00","$54,059.00","7"
"$54,060.00","$54,060.00","11"
"$54,061.00","$54,061.00","7"
"$54,062.00","$54,062.00","4"
"$54,063.00","$54,063.00","5"
"$54,064.00","$54,064.00","5"
"$54,065.00","$54,065.00","2"
"$54,066.00","$54,066.00","4"
"$54,067.00","$54,067.00","9"
"$54,068.00","$54,068.00","7"
"$54,069.00","$54,069.00","8"
"$54,070.00","$54,070.00","5"
"$54,071.00","$54,071.00","3"
"$54,072.00","$54,072.00","6"
"$54,073.00","$54,073.00","7"
"$54,074.00","$54,074.00","8"
"$54,075.00","$54,075.00","5"
"$54,076.00","$54,076.00","3"
"$54,077.00","$54,077.00","12"
"$54,078.00","$54,078.00","2"
"$54,079.00","$54,079.00","7"
"$54,080.00","$54,080.00","8"
"$54,081.00","$54,081.00","6"
"$54,082.00","$54,082.00","5"
"$54,083.00","$54,083.00","9"
"$54,084.00","$54,084.00","2"
"$54,085.00","$54,085.00","4"
"$54,086.00","$54,086.00","9"
"$54,087.00","$54,087.00","5"
"$54,088.00","$54,088.00","9"
"$54,089.00","$54,089.00","6"
"$54,090.00","$54,090.00","5"
"$54,091.00","$54,091.00","7"
"$54,092.00","$54,092.00","5"
"$54,093.00","$54,093.00","5"
"$54,094.00","$54,094.00","5"
"$54,095.00","$54,095.00","4"
"$54,096.00","$54,096.00","7"
"$54,097.00","$54,097.00","7"
"$54,098.00","$54,098.00","6"
"$54,099.00","$54,099.00","6"
"$54,100.00","$54,100.00","10"
"$54,101.00","$54,101.00","6"
"$54,102.00","$54,102.00","3"
"$54,103.00","$54,103.00","7"
"$54,104.00","$54,104.00","4"
"$54,105.00","$54,105.00","4"
"$54,106.00","$54,106.00","4"
"$54,107.00","$54,107.00","2"
"$54,108.00","$54,108.00","15"
"$54,109.00","$54,109.00","6"
"$54,110.00","$54,110.00","11"
"$54,111.00","$54,111.00","4"
"$54,112.00","$54,112.00","5"
"$54,113.00","$54,113.00","4"
"$54,114.00","$54,114.00","11"
"$54,115.00","$54,115.00","5"
"$54,116.00","$54,116.00","7"
"$54,117.00","$54,117.00","8"
"$54,118.00","$54,118.00","8"
"$54,119.00","$54,119.00","6"
"$54,120.00","$54,120.00","4"
"$54,121.00","$54,121.00","9"
"$54,122.00","$54,122.00","11"
"$54,123.00","$54,123.00","8"
"$54,124.00","$54,124.00","3"
"$54,125.00","$54,125.00","9"
"$54,126.00","$54,126.00","7"
"$54,127.00","$54,127.00","7"
"$54,128.00","$54,128.00","6"
"$54,129.00","$54,129.00","5"
"$54,130.00","$54,130.00","5"
"$54,131.00","$54,131.00","6"
"$54,132.00","$54,132.00","6"
"$54,133.00","$54,133.00","5"
"$54,134.00","$54,134.00","4"
"$54,135.00","$54,135.00","8"
"$54,136.00","$54,136.00","6"
"$54,137.00","$54,137.00","6"
"$54,138.00","$54,138.00","6"
"$54,139.00","$54,139.00","3"
"$54,140.00","$54,140.00","4"
"$54,141.00","$54,141.00","7"
"$54,142.00","$54,142.00","2"
"$54,143.00","$54,143.00","7"
"$54,144.00","$54,144.00","8"
"$54,145.00","$54,145.00","4"
"$54,146.00","$54,146.00","4"
"$54,147.00","$54,147.00","11"
"$54,148.00","$54,148.00","8"
"$54,149.00","$54,149.00","3"
"$54,150.00","$54,150.00","6"
"$54,151.00","$54,151.00","7"
"$54,152.00","$54,152.00","4"
"$54,153.00","$54,153.00","11"
"$54,154.00","$54,154.00","4"
"$54,155.00","$54,155.00","1"
"$54,156.00","$54,156.00","5"
"$54,157.00","$54,157.00","8"
"$54,158.00","$54,158.00","5"
"$54,159.00","$54,159.00","6"
"$54,160.00","$54,160.00","5"
"$54,161.00","$54,161.00","7"
"$54,162.00","$54,162.00","6"
"$54,163.00","$54,163.00","5"
"$54,164.00","$54,164.00","5"
"$54,165.00","$54,165.00","4"
"$54,166.00","$54,166.00","2"
"$54,167.00","$54,167.00","10"
"$54,168.00","$54,168.00","8"
"$54,169.00","$54,169.00","5"
"$54,170.00","$54,170.00","11"
"$54,171.00","$54,171.00","4"
"$54,172.00","$54,172.00","3"
"$54,173.00","$54,173.00","10"
"$54,174.00","$54,174.00","9"
"$54,175.00","$54,175.00","6"
"$54,176.00","$54,176.00","5"
"$54,177.00","$54,177.00","7"
"$54,178.00","$54,178.00","10"
"$54,179.00","$54,179.00","4"
"$54,180.00","$54,180.00","9"
"$54,181.00","$54,181.00","6"
"$54,182.00","$54,182.00","6"
"$54,183.00","$54,183.00","10"
"$54,184.00","$54,184.00","6"
"$54,185.00","$54,185.00","4"
"$54,186.00","$54,186.00","6"
"$54,187.00","$54,187.00","4"
"$54,188.00","$54,188.00","4"
"$54,189.00","$54,189.00","2"
"$54,190.00","$54,190.00","11"
"$54,191.00","$54,191.00","6"
"$54,192.00","$54,192.00","4"
"$54,193.00","$54,193.00","6"
"$54,194.00","$54,194.00","5"
"$54,195.00","$54,195.00","4"
"$54,196.00","$54,196.00","5"
"$54,197.00","$54,197.00","6"
"$54,198.00","$54,198.00","6"
"$54,199.00","$54,199.00","6"
"$54,200.00","$54,200.00","5"
"$54,201.00","$54,201.00","3"
"$54,202.00","$54,202.00","3"
"$54,203.00","$54,203.00","7"
"$54,204.00","$54,204.00","5"
"$54,205.00","$54,205.00","6"
"$54,206.00","$54,206.00","2"
"$54,207.00","$54,207.00","3"
"$54,208.00","$54,208.00","4"
"$54,209.00","$54,209.00","4"
"$54,210.00","$54,210.00","7"
"$54,211.00","$54,211.00","8"
"$54,212.00","$54,212.00","2"
"$54,213.00","$54,213.00","3"
"$54,214.00","$54,214.00","7"
"$54,215.00","$54,215.00","9"
"$54,216.00","$54,216.00","8"
"$54,217.00","$54,217.00","9"
"$54,218.00","$54,218.00","5"
"$54,219.00","$54,219.00","2"
"$54,220.00","$54,220.00","1"
"$54,221.00","$54,221.00","10"
"$54,222.00","$54,222.00","7"
"$54,223.00","$54,223.00","4"
"$54,224.00","$54,224.00","5"
"$54,225.00","$54,225.00","8"
"$54,226.00","$54,226.00","3"
"$54,227.00","$54,227.00","8"
"$54,228.00","$54,228.00","6"
"$54,229.00","$54,229.00","4"
"$54,230.00","$54,230.00","4"
"$54,231.00","$54,231.00","4"
"$54,232.00","$54,232.00","6"
"$54,233.00","$54,233.00","2"
"$54,234.00","$54,234.00","11"
"$54,235.00","$54,235.00","9"
"$54,236.00","$54,236.00","2"
"$54,237.00","$54,237.00","6"
"$54,238.00","$54,238.00","4"
"$54,239.00","$54,239.00","7"
"$54,240.00","$54,240.00","6"
"$54,241.00","$54,241.00","8"
"$54,242.00","$54,242.00","2"
"$54,243.00","$54,243.00","7"
"$54,244.00","$54,244.00","7"
"$54,245.00","$54,245.00","12"
"$54,246.00","$54,246.00","8"
"$54,247.00","$54,247.00","5"
"$54,248.00","$54,248.00","6"
"$54,249.00","$54,249.00","4"
"$54,250.00","$54,250.00","1"
"$54,251.00","$54,251.00","10"
"$54,252.00","$54,252.00","8"
"$54,253.00","$54,253.00","1"
"$54,254.00","$54,254.00","6"
"$54,255.00","$54,255.00","3"
"$54,256.00","$54,256.00","5"
"$54,257.00","$54,257.00","9"
"$54,258.00","$54,258.00","3"
"$54,259.00","$54,259.00","7"
"$54,260.00","$54,260.00","6"
"$54,261.00","$54,261.00","3"
"$54,262.00","$54,262.00","5"
"$54,263.00","$54,263.00","4"
"$54,264.00","$54,264.00","7"
"$54,265.00","$54,265.00","8"
"$54,266.00","$54,266.00","4"
"$54,267.00","$54,267.00","3"
"$54,268.00","$54,268.00","7"
"$54,269.00","$54,269.00","8"
"$54,270.00","$54,270.00","11"
"$54,271.00","$54,271.00","4"
"$54,272.00","$54,272.00","6"
"$54,273.00","$54,273.00","10"
"$54,274.00","$54,274.00","1"
"$54,275.00","$54,275.00","1"
"$54,276.00","$54,276.00","9"
"$54,277.00","$54,277.00","4"
"$54,278.00","$54,278.00","6"
"$54,279.00","$54,279.00","8"
"$54,280.00","$54,280.00","4"
"$54,281.00","$54,281.00","4"
"$54,282.00","$54,282.00","10"
"$54,283.00","$54,283.00","8"
"$54,284.00","$54,284.00","6"
"$54,285.00","$54,285.00","7"
"$54,286.00","$54,286.00","3"
"$54,287.00","$54,287.00","3"
"$54,288.00","$54,288.00","10"
"$54,289.00","$54,289.00","7"
"$54,290.00","$54,290.00","9"
"$54,291.00","$54,291.00","8"
"$54,292.00","$54,292.00","8"
"$54,293.00","$54,293.00","8"
"$54,294.00","$54,294.00","7"
"$54,295.00","$54,295.00","2"
"$54,296.00","$54,296.00","6"
"$54,297.00","$54,297.00","9"
"$54,298.00","$54,298.00","9"
"$54,299.00","$54,299.00","5"
"$54,300.00","$54,300.00","7"
"$54,301.00","$54,301.00","6"
"$54,302.00","$54,302.00","9"
"$54,303.00","$54,303.00","6"
"$54,304.00","$54,304.00","1"
"$54,305.00","$54,305.00","6"
"$54,306.00","$54,306.00","5"
"$54,307.00","$54,307.00","5"
"$54,308.00","$54,308.00","6"
"$54,309.00","$54,309.00","7"
"$54,310.00","$54,310.00","8"
"$54,311.00","$54,311.00","6"
"$54,312.00","$54,312.00","7"
"$54,313.00","$54,313.00","3"
"$54,314.00","$54,314.00","3"
"$54,315.00","$54,315.00","5"
"$54,316.00","$54,316.00","8"
"$54,317.00","$54,317.00","4"
"$54,318.00","$54,318.00","11"
"$54,319.00","$54,319.00","11"
"$54,320.00","$54,320.00","4"
"$54,321.00","$54,321.00","2"
"$54,322.00","$54,322.00","10"
"$54,323.00","$54,323.00","5"
"$54,324.00","$54,324.00","5"
"$54,325.00","$54,325.00","8"
"$54,326.00","$54,326.00","4"
"$54,327.00","$54,327.00","10"
"$54,328.00","$54,328.00","8"
"$54,329.00","$54,329.00","3"
"$54,330.00","$54,330.00","6"
"$54,331.00","$54,331.00","3"
"$54,332.00","$54,332.00","4"
"$54,333.00","$54,333.00","7"
"$54,334.00","$54,334.00","11"
"$54,335.00","$54,335.00","3"
"$54,336.00","$54,336.00","12"
"$54,337.00","$54,337.00","6"
"$54,338.00","$54,338.00","7"
"$54,339.00","$54,339.00","4"
"$54,340.00","$54,340.00","9"
"$54,341.00","$54,341.00","5"
"$54,342.00","$54,342.00","5"
"$54,343.00","$54,343.00","7"
"$54,344.00","$54,344.00","3"
"$54,345.00","$54,345.00","5"
"$54,346.00","$54,346.00","6"
"$54,347.00","$54,347.00","8"
"$54,348.00","$54,348.00","10"
"$54,349.00","$54,349.00","7"
"$54,350.00","$54,350.00","2"
"$54,351.00","$54,351.00","3"
"$54,352.00","$54,352.00","4"
"$54,353.00","$54,353.00","5"
"$54,354.00","$54,354.00","7"
"$54,355.00","$54,355.00","3"
"$54,356.00","$54,356.00","2"
"$54,357.00","$54,357.00","10"
"$54,358.00","$54,358.00","6"
"$54,359.00","$54,359.00","6"
"$54,360.00","$54,360.00","6"
"$54,361.00","$54,361.00","4"
"$54,362.00","$54,362.00","8"
"$54,363.00","$54,363.00","11"
"$54,364.00","$54,364.00","8"
"$54,365.00","$54,365.00","10"
"$54,366.00","$54,366.00","7"
"$54,367.00","$54,367.00","11"
"$54,368.00","$54,368.00","5"
"$54,369.00","$54,369.00","4"
"$54,370.00","$54,370.00","5"
"$54,371.00","$54,371.00","9"
"$54,372.00","$54,372.00","7"
"$54,373.00","$54,373.00","6"
"$54,375.00","$54,375.00","4"
"$54,376.00","$54,376.00","4"
"$54,377.00","$54,377.00","6"
"$54,378.00","$54,378.00","5"
"$54,379.00","$54,379.00","2"
"$54,380.00","$54,380.00","3"
"$54,381.00","$54,381.00","10"
"$54,382.00","$54,382.00","8"
"$54,383.00","$54,383.00","5"
"$54,384.00","$54,384.00","7"
"$54,385.00","$54,385.00","7"
"$54,386.00","$54,386.00","5"
"$54,387.00","$54,387.00","3"
"$54,388.00","$54,388.00","10"
"$54,389.00","$54,389.00","6"
"$54,390.00","$54,390.00","3"
"$54,391.00","$54,391.00","4"
"$54,392.00","$54,392.00","6"
"$54,393.00","$54,393.00","5"
"$54,394.00","$54,394.00","7"
"$54,395.00","$54,395.00","2"
"$54,396.00","$54,396.00","9"
"$54,397.00","$54,397.00","4"
"$54,398.00","$54,398.00","7"
"$54,399.00","$54,399.00","9"
"$54,400.00","$54,400.00","8"
"$54,401.00","$54,401.00","6"
"$54,402.00","$54,402.00","6"
"$54,403.00","$54,403.00","9"
"$54,404.00","$54,404.00","3"
"$54,405.00","$54,405.00","5"
"$54,406.00","$54,406.00","3"
"$54,407.00","$54,407.00","7"
"$54,408.00","$54,408.00","8"
"$54,409.00","$54,409.00","7"
"$54,410.00","$54,410.00","7"
"$54,411.00","$54,411.00","8"
"$54,412.00","$54,412.00","4"
"$54,413.00","$54,413.00","7"
"$54,414.00","$54,414.00","3"
"$54,415.00","$54,415.00","6"
"$54,416.00","$54,416.00","6"
"$54,417.00","$54,417.00","3"
"$54,418.00","$54,418.00","9"
"$54,419.00","$54,419.00","4"
"$54,420.00","$54,420.00","2"
"$54,421.00","$54,421.00","8"
"$54,422.00","$54,422.00","8"
"$54,423.00","$54,423.00","10"
"$54,424.00","$54,424.00","8"
"$54,425.00","$54,425.00","11"
"$54,426.00","$54,426.00","8"
"$54,427.00","$54,427.00","10"
"$54,428.00","$54,428.00","6"
"$54,429.00","$54,429.00","5"
"$54,430.00","$54,430.00","3"
"$54,431.00","$54,431.00","7"
"$54,432.00","$54,432.00","10"
"$54,433.00","$54,433.00","2"
"$54,434.00","$54,434.00","6"
"$54,435.00","$54,435.00","7"
"$54,436.00","$54,436.00","6"
"$54,437.00","$54,437.00","6"
"$54,438.00","$54,438.00","5"
"$54,439.00","$54,439.00","4"
"$54,440.00","$54,440.00","4"
"$54,441.00","$54,441.00","8"
"$54,442.00","$54,442.00","8"
"$54,443.00","$54,443.00","4"
"$54,444.00","$54,444.00","10"
"$54,445.00","$54,445.00","4"
"$54,446.00","$54,446.00","4"
"$54,447.00","$54,447.00","3"
"$54,448.00","$54,448.00","6"
"$54,449.00","$54,449.00","4"
"$54,450.00","$54,450.00","6"
"$54,451.00","$54,451.00","6"
"$54,452.00","$54,452.00","1"
"$54,453.00","$54,453.00","7"
"$54,454.00","$54,454.00","5"
"$54,455.00","$54,455.00","5"
"$54,456.00","$54,456.00","9"
"$54,457.00","$54,457.00","2"
"$54,458.00","$54,458.00","6"
"$54,459.00","$54,459.00","6"
"$54,460.00","$54,460.00","4"
"$54,461.00","$54,461.00","9"
"$54,462.00","$54,462.00","5"
"$54,463.00","$54,463.00","3"
"$54,464.00","$54,464.00","10"
"$54,465.00","$54,465.00","6"
"$54,466.00","$54,466.00","2"
"$54,467.00","$54,467.00","4"
"$54,468.00","$54,468.00","8"
"$54,469.00","$54,469.00","6"
"$54,470.00","$54,470.00","3"
"$54,471.00","$54,471.00","7"
"$54,472.00","$54,472.00","8"
"$54,473.00","$54,473.00","9"
"$54,474.00","$54,474.00","2"
"$54,475.00","$54,475.00","8"
"$54,476.00","$54,476.00","3"
"$54,477.00","$54,477.00","10"
"$54,478.00","$54,478.00","8"
"$54,479.00","$54,479.00","4"
"$54,480.00","$54,480.00","5"
"$54,481.00","$54,481.00","2"
"$54,482.00","$54,482.00","5"
"$54,483.00","$54,483.00","9"
"$54,484.00","$54,484.00","10"
"$54,485.00","$54,485.00","5"
"$54,486.00","$54,486.00","7"
"$54,487.00","$54,487.00","6"
"$54,488.00","$54,488.00","5"
"$54,489.00","$54,489.00","4"
"$54,490.00","$54,490.00","6"
"$54,491.00","$54,491.00","6"
"$54,492.00","$54,492.00","5"
"$54,493.00","$54,493.00","8"
"$54,494.00","$54,494.00","1"
"$54,495.00","$54,495.00","11"
"$54,496.00","$54,496.00","7"
"$54,497.00","$54,497.00","4"
"$54,498.00","$54,498.00","2"
"$54,499.00","$54,499.00","9"
"$54,500.00","$54,500.00","2"
"$54,501.00","$54,501.00","3"
"$54,502.00","$54,502.00","3"
"$54,503.00","$54,503.00","5"
"$54,504.00","$54,504.00","4"
"$54,505.00","$54,505.00","7"
"$54,506.00","$54,506.00","7"
"$54,507.00","$54,507.00","8"
"$54,508.00","$54,508.00","9"
"$54,509.00","$54,509.00","7"
"$54,510.00","$54,510.00","4"
"$54,511.00","$54,511.00","6"
"$54,512.00","$54,512.00","6"
"$54,513.00","$54,513.00","3"
"$54,514.00","$54,514.00","4"
"$54,515.00","$54,515.00","6"
"$54,516.00","$54,516.00","4"
"$54,517.00","$54,517.00","11"
"$54,518.00","$54,518.00","13"
"$54,519.00","$54,519.00","3"
"$54,520.00","$54,520.00","7"
"$54,521.00","$54,521.00","9"
"$54,522.00","$54,522.00","7"
"$54,523.00","$54,523.00","9"
"$54,524.00","$54,524.00","4"
"$54,525.00","$54,525.00","7"
"$54,526.00","$54,526.00","5"
"$54,527.00","$54,527.00","7"
"$54,528.00","$54,528.00","3"
"$54,529.00","$54,529.00","6"
"$54,530.00","$54,530.00","6"
"$54,531.00","$54,531.00","5"
"$54,532.00","$54,532.00","6"
"$54,533.00","$54,533.00","8"
"$54,534.00","$54,534.00","7"
"$54,535.00","$54,535.00","6"
"$54,536.00","$54,536.00","13"
"$54,537.00","$54,537.00","6"
"$54,538.00","$54,538.00","8"
"$54,539.00","$54,539.00","6"
"$54,540.00","$54,540.00","6"
"$54,541.00","$54,541.00","4"
"$54,542.00","$54,542.00","9"
"$54,543.00","$54,543.00","8"
"$54,544.00","$54,544.00","3"
"$54,545.00","$54,545.00","5"
"$54,546.00","$54,546.00","9"
"$54,547.00","$54,547.00","9"
"$54,548.00","$54,548.00","4"
"$54,549.00","$54,549.00","4"
"$54,550.00","$54,550.00","7"
"$54,551.00","$54,551.00","6"
"$54,552.00","$54,552.00","7"
"$54,553.00","$54,553.00","7"
"$54,554.00","$54,554.00","4"
"$54,555.00","$54,555.00","8"
"$54,556.00","$54,556.00","5"
"$54,557.00","$54,557.00","5"
"$54,558.00","$54,558.00","3"
"$54,559.00","$54,559.00","4"
"$54,560.00","$54,560.00","3"
"$54,561.00","$54,561.00","4"
"$54,562.00","$54,562.00","8"
"$54,563.00","$54,563.00","9"
"$54,564.00","$54,564.00","3"
"$54,565.00","$54,565.00","6"
"$54,566.00","$54,566.00","3"
"$54,567.00","$54,567.00","2"
"$54,568.00","$54,568.00","6"
"$54,569.00","$54,569.00","4"
"$54,570.00","$54,570.00","6"
"$54,571.00","$54,571.00","5"
"$54,572.00","$54,572.00","5"
"$54,573.00","$54,573.00","5"
"$54,574.00","$54,574.00","8"
"$54,575.00","$54,575.00","3"
"$54,576.00","$54,576.00","7"
"$54,577.00","$54,577.00","4"
"$54,578.00","$54,578.00","4"
"$54,579.00","$54,579.00","6"
"$54,580.00","$54,580.00","6"
"$54,581.00","$54,581.00","3"
"$54,582.00","$54,582.00","11"
"$54,583.00","$54,583.00","4"
"$54,584.00","$54,584.00","4"
"$54,585.00","$54,585.00","5"
"$54,586.00","$54,586.00","7"
"$54,587.00","$54,587.00","10"
"$54,588.00","$54,588.00","2"
"$54,589.00","$54,589.00","5"
"$54,590.00","$54,590.00","8"
"$54,591.00","$54,591.00","12"
"$54,592.00","$54,592.00","2"
"$54,593.00","$54,593.00","4"
"$54,594.00","$54,594.00","8"
"$54,595.00","$54,595.00","5"
"$54,596.00","$54,596.00","10"
"$54,597.00","$54,597.00","4"
"$54,598.00","$54,598.00","6"
"$54,599.00","$54,599.00","5"
"$54,600.00","$54,600.00","9"
"$54,601.00","$54,601.00","9"
"$54,602.00","$54,602.00","6"
"$54,603.00","$54,603.00","8"
"$54,604.00","$54,604.00","7"
"$54,605.00","$54,605.00","8"
"$54,606.00","$54,606.00","4"
"$54,607.00","$54,607.00","12"
"$54,608.00","$54,608.00","5"
"$54,609.00","$54,609.00","5"
"$54,610.00","$54,610.00","5"
"$54,611.00","$54,611.00","7"
"$54,612.00","$54,612.00","5"
"$54,613.00","$54,613.00","6"
"$54,614.00","$54,614.00","5"
"$54,615.00","$54,615.00","8"
"$54,616.00","$54,616.00","5"
"$54,617.00","$54,617.00","4"
"$54,618.00","$54,618.00","1"
"$54,619.00","$54,619.00","7"
"$54,620.00","$54,620.00","3"
"$54,621.00","$54,621.00","8"
"$54,622.00","$54,622.00","6"
"$54,623.00","$54,623.00","4"
"$54,624.00","$54,624.00","5"
"$54,625.00","$54,625.00","4"
"$54,626.00","$54,626.00","9"
"$54,627.00","$54,627.00","8"
"$54,628.00","$54,628.00","9"
"$54,629.00","$54,629.00","5"
"$54,630.00","$54,630.00","11"
"$54,631.00","$54,631.00","7"
"$54,632.00","$54,632.00","4"
"$54,633.00","$54,633.00","6"
"$54,634.00","$54,634.00","6"
"$54,635.00","$54,635.00","5"
"$54,636.00","$54,636.00","4"
"$54,637.00","$54,637.00","6"
"$54,638.00","$54,638.00","7"
"$54,639.00","$54,639.00","9"
"$54,640.00","$54,640.00","5"
"$54,641.00","$54,641.00","7"
"$54,642.00","$54,642.00","6"
"$54,643.00","$54,643.00","8"
"$54,644.00","$54,644.00","4"
"$54,645.00","$54,645.00","8"
"$54,646.00","$54,646.00","3"
"$54,647.00","$54,647.00","7"
"$54,648.00","$54,648.00","4"
"$54,649.00","$54,649.00","6"
"$54,650.00","$54,650.00","7"
"$54,651.00","$54,651.00","7"
"$54,652.00","$54,652.00","2"
"$54,653.00","$54,653.00","12"
"$54,654.00","$54,654.00","5"
"$54,655.00","$54,655.00","8"
"$54,656.00","$54,656.00","7"
"$54,657.00","$54,657.00","5"
"$54,658.00","$54,658.00","6"
"$54,659.00","$54,659.00","5"
"$54,660.00","$54,660.00","13"
"$54,661.00","$54,661.00","6"
"$54,662.00","$54,662.00","5"
"$54,663.00","$54,663.00","5"
"$54,664.00","$54,664.00","7"
"$54,666.00","$54,666.00","3"
"$54,667.00","$54,667.00","10"
"$54,668.00","$54,668.00","4"
"$54,669.00","$54,669.00","6"
"$54,670.00","$54,670.00","7"
"$54,671.00","$54,671.00","6"
"$54,672.00","$54,672.00","4"
"$54,673.00","$54,673.00","5"
"$54,674.00","$54,674.00","6"
"$54,675.00","$54,675.00","5"
"$54,676.00","$54,676.00","4"
"$54,677.00","$54,677.00","9"
"$54,678.00","$54,678.00","8"
"$54,679.00","$54,679.00","5"
"$54,680.00","$54,680.00","8"
"$54,681.00","$54,681.00","7"
"$54,682.00","$54,682.00","7"
"$54,683.00","$54,683.00","4"
"$54,684.00","$54,684.00","7"
"$54,685.00","$54,685.00","5"
"$54,686.00","$54,686.00","5"
"$54,687.00","$54,687.00","4"
"$54,688.00","$54,688.00","2"
"$54,689.00","$54,689.00","9"
"$54,690.00","$54,690.00","3"
"$54,691.00","$54,691.00","9"
"$54,692.00","$54,692.00","3"
"$54,693.00","$54,693.00","5"
"$54,694.00","$54,694.00","5"
"$54,695.00","$54,695.00","6"
"$54,696.00","$54,696.00","4"
"$54,697.00","$54,697.00","3"
"$54,698.00","$54,698.00","3"
"$54,699.00","$54,699.00","7"
"$54,700.00","$54,700.00","8"
"$54,701.00","$54,701.00","6"
"$54,702.00","$54,702.00","8"
"$54,703.00","$54,703.00","6"
"$54,704.00","$54,704.00","4"
"$54,705.00","$54,705.00","4"
"$54,706.00","$54,706.00","5"
"$54,707.00","$54,707.00","6"
"$54,708.00","$54,708.00","7"
"$54,709.00","$54,709.00","7"
"$54,710.00","$54,710.00","5"
"$54,712.00","$54,712.00","4"
"$54,713.00","$54,713.00","6"
"$54,714.00","$54,714.00","3"
"$54,715.00","$54,715.00","10"
"$54,716.00","$54,716.00","9"
"$54,717.00","$54,717.00","5"
"$54,718.00","$54,718.00","5"
"$54,719.00","$54,719.00","6"
"$54,720.00","$54,720.00","11"
"$54,721.00","$54,721.00","4"
"$54,722.00","$54,722.00","6"
"$54,723.00","$54,723.00","12"
"$54,724.00","$54,724.00","5"
"$54,725.00","$54,725.00","5"
"$54,726.00","$54,726.00","4"
"$54,727.00","$54,727.00","6"
"$54,728.00","$54,728.00","9"
"$54,729.00","$54,729.00","4"
"$54,730.00","$54,730.00","6"
"$54,731.00","$54,731.00","3"
"$54,732.00","$54,732.00","4"
"$54,733.00","$54,733.00","7"
"$54,734.00","$54,734.00","6"
"$54,735.00","$54,735.00","4"
"$54,736.00","$54,736.00","5"
"$54,737.00","$54,737.00","6"
